frame.len,ip.ttl,tcp.srcport,tcp.dstport,frame.time_delta_displayed
1454,127.0,57419.0,443.0,7.8e-05
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,5.9e-05
1454,127.0,57419.0,443.0,7e-06
1454,127.0,57419.0,443.0,5.6e-05
1454,127.0,57419.0,443.0,7e-06
1454,127.0,57419.0,443.0,5.9e-05
1454,127.0,57419.0,443.0,5.4e-05
1454,127.0,57419.0,443.0,5.8e-05
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,7.5e-05
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,6.4e-05
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,5.9e-05
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,0.000164
1454,127.0,57419.0,443.0,7e-06
862,127.0,57419.0,443.0,6.9e-05
862,127.0,57419.0,443.0,1.3e-05
66,127.0,57419.0,443.0,0.000275
66,127.0,57419.0,443.0,7e-06
60,44.0,52813.0,4321.0,0.002169
60,44.0,52813.0,4321.0,1.2e-05
60,58.0,443.0,57419.0,0.000237
60,58.0,443.0,57419.0,0.0
60,58.0,443.0,57419.0,0.000135
60,58.0,443.0,57419.0,9.7e-05
60,58.0,443.0,57419.0,8.3e-05
60,58.0,443.0,57419.0,0.000123
66,58.0,443.0,57419.0,0.00018
66,58.0,443.0,57419.0,0.000115
66,58.0,443.0,57419.0,0.000207
66,58.0,443.0,57419.0,0.000111
66,58.0,443.0,57419.0,0.000121
66,58.0,443.0,57419.0,0.000213
66,58.0,443.0,57419.0,0.000193
66,58.0,443.0,57419.0,0.000137
66,58.0,443.0,57419.0,0.0
66,58.0,443.0,57419.0,0.000416
60,57.0,443.0,57419.0,0.006739
60,57.0,443.0,57419.0,1.3e-05
60,57.0,443.0,57419.0,0.000296
60,57.0,443.0,57419.0,7e-06
60,57.0,443.0,57419.0,0.000116
60,57.0,443.0,57419.0,6e-06
60,57.0,443.0,57419.0,0.000103
60,57.0,443.0,57419.0,6e-06
60,57.0,443.0,57419.0,9.9e-05
60,57.0,443.0,57419.0,6e-06
60,57.0,443.0,57419.0,9.8e-05
60,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,0.0001
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,9.6e-05
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,0.000129
66,57.0,443.0,57419.0,5e-06
66,57.0,443.0,57419.0,0.000187
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,0.000101
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,0.000139
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,9.8e-05
66,57.0,443.0,57419.0,5e-06
66,57.0,443.0,57419.0,9.8e-05
66,57.0,443.0,57419.0,5e-06
66,57.0,443.0,57419.0,0.000116
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,0.000103
66,57.0,443.0,57419.0,5e-06
60,44.0,52813.0,4321.0,0.018065
60,44.0,52813.0,4321.0,1.2e-05
60,43.0,52813.0,51103.0,0.007062
60,43.0,52813.0,51103.0,1.1e-05
60,39.0,52813.0,51103.0,0.008564
60,39.0,52813.0,51103.0,1.2e-05
60,53.0,52813.0,51103.0,0.010894
60,53.0,52813.0,51103.0,1.2e-05
60,40.0,52813.0,51103.0,0.012223
60,40.0,52813.0,51103.0,1.1e-05
1466,109.0,443.0,57422.0,0.042751
1466,108.0,443.0,57422.0,0.008444
1466,108.0,443.0,57422.0,1.3e-05
66,128.0,57422.0,443.0,6e-05
66,128.0,57422.0,443.0,8e-06
1466,109.0,443.0,57422.0,0.003755
1466,109.0,443.0,57422.0,0.0
349,109.0,443.0,57422.0,0.0
66,109.0,443.0,57422.0,0.0
54,128.0,57422.0,443.0,0.000158
54,128.0,57422.0,443.0,1.2e-05
66,127.0,57422.0,443.0,0.001927
66,127.0,57422.0,443.0,1.2e-05
1466,108.0,443.0,57422.0,0.000226
1466,108.0,443.0,57422.0,8e-06
66,128.0,57422.0,443.0,5.7e-05
66,128.0,57422.0,443.0,9e-06
1466,108.0,443.0,57422.0,0.000108
1466,108.0,443.0,57422.0,1.2e-05
66,128.0,57422.0,443.0,3.5e-05
66,128.0,57422.0,443.0,8e-06
349,108.0,443.0,57422.0,6.6e-05
349,108.0,443.0,57422.0,7e-06
66,128.0,57422.0,443.0,2.7e-05
66,128.0,57422.0,443.0,7e-06
66,108.0,443.0,57422.0,0.000758
66,108.0,443.0,57422.0,9e-06
60,127.0,57422.0,443.0,0.000173
60,127.0,57422.0,443.0,6e-06
66,127.0,57422.0,443.0,0.000211
66,127.0,57422.0,443.0,8e-06
66,127.0,57422.0,443.0,0.000124
66,127.0,57422.0,443.0,6e-06
66,127.0,57422.0,443.0,0.000115
66,127.0,57422.0,443.0,6e-06
60,56.0,52813.0,51103.0,0.007284
60,56.0,52813.0,51103.0,1.1e-05
1466,128.0,57422.0,443.0,0.029671
1466,128.0,57422.0,443.0,0.0
1466,128.0,57422.0,443.0,0.0
1466,128.0,57422.0,443.0,0.0
1466,128.0,57422.0,443.0,0.0
411,128.0,57422.0,443.0,0.0
1466,128.0,57422.0,443.0,3.1e-05
1466,128.0,57422.0,443.0,3.6e-05
1466,128.0,57422.0,443.0,1.6e-05
1466,128.0,57422.0,443.0,1.5e-05
1466,128.0,57422.0,443.0,1.5e-05
411,128.0,57422.0,443.0,1.7e-05
1466,127.0,57422.0,443.0,0.001323
1466,127.0,57422.0,443.0,1.5e-05
1466,127.0,57422.0,443.0,0.000108
1466,127.0,57422.0,443.0,7e-06
1466,127.0,57422.0,443.0,6.2e-05
1466,127.0,57422.0,443.0,6e-06
1466,127.0,57422.0,443.0,0.000223
1466,127.0,57422.0,443.0,7e-06
1466,127.0,57422.0,443.0,6.3e-05
1466,127.0,57422.0,443.0,5e-06
411,127.0,57422.0,443.0,5.5e-05
411,127.0,57422.0,443.0,5e-06
60,40.0,52813.0,51103.0,0.001171
60,40.0,52813.0,51103.0,9e-06
60,56.0,52813.0,51103.0,0.010521
60,56.0,52813.0,51103.0,1.3e-05
60,45.0,52813.0,51103.0,0.007432
60,45.0,52813.0,51103.0,1.1e-05
60,44.0,52813.0,51103.0,0.008612
60,44.0,52813.0,51103.0,1.1e-05
174,4.0,52813.0,443.0,0.006499
60,54.0,52813.0,51103.0,0.068732
60,54.0,52813.0,51103.0,1.3e-05
60,45.0,52813.0,51103.0,0.012549
60,45.0,52813.0,51103.0,1.3e-05
60,55.0,52813.0,1030.0,0.00958
60,55.0,52813.0,1030.0,1.1e-05
60,54.0,52813.0,1030.0,0.007903
60,54.0,52813.0,1030.0,1.3e-05
60,40.0,52813.0,1030.0,0.048707
60,40.0,52813.0,1030.0,1.1e-05
1010,58.0,443.0,57419.0,0.001458
1454,128.0,57419.0,443.0,0.002112
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1410,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,3.4e-05
1454,128.0,57419.0,443.0,2.2e-05
1454,128.0,57419.0,443.0,1e-05
1454,128.0,57419.0,443.0,7e-06
1454,128.0,57419.0,443.0,7e-06
1454,128.0,57419.0,443.0,7e-06
1454,128.0,57419.0,443.0,7e-06
1454,128.0,57419.0,443.0,6e-06
1454,128.0,57419.0,443.0,7e-06
1410,128.0,57419.0,443.0,6e-06
60,58.0,443.0,57419.0,0.003463
60,58.0,443.0,57419.0,0.00022
60,58.0,443.0,57419.0,0.000114
60,58.0,443.0,57419.0,0.000116
60,58.0,443.0,57419.0,0.000114
60,58.0,443.0,57419.0,0.000102
1010,57.0,443.0,57419.0,0.001007
1010,57.0,443.0,57419.0,1.2e-05
66,128.0,57419.0,443.0,5.5e-05
66,128.0,57419.0,443.0,9e-06
1454,127.0,57419.0,443.0,0.000417
1454,127.0,57419.0,443.0,9e-06
1454,127.0,57419.0,443.0,8.3e-05
1454,127.0,57419.0,443.0,7e-06
1454,127.0,57419.0,443.0,5.6e-05
1454,127.0,57419.0,443.0,5e-06
1454,127.0,57419.0,443.0,5.3e-05
1454,127.0,57419.0,443.0,5e-06
1454,127.0,57419.0,443.0,5.5e-05
1454,127.0,57419.0,443.0,3.2e-05
1454,127.0,57419.0,443.0,0.000129
1454,127.0,57419.0,443.0,4.5e-05
1454,127.0,57419.0,443.0,5.6e-05
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,5.5e-05
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,5.3e-05
1454,127.0,57419.0,443.0,6e-06
1410,127.0,57419.0,443.0,5.1e-05
1410,127.0,57419.0,443.0,5e-06
60,57.0,443.0,57419.0,0.000468
60,57.0,443.0,57419.0,7e-06
60,57.0,443.0,57419.0,0.000185
60,57.0,443.0,57419.0,6e-06
60,57.0,443.0,57419.0,0.000147
60,57.0,443.0,57419.0,6e-06
60,57.0,443.0,57419.0,0.000371
60,57.0,443.0,57419.0,7e-06
60,57.0,443.0,57419.0,0.000122
60,57.0,443.0,57419.0,5e-06
60,57.0,443.0,57419.0,0.000125
60,57.0,443.0,57419.0,7e-06
66,127.0,57419.0,443.0,0.000118
66,127.0,57419.0,443.0,6e-06
66,58.0,443.0,57419.0,0.001801
66,58.0,443.0,57419.0,0.0
66,58.0,443.0,57419.0,0.0
66,58.0,443.0,57419.0,0.0
66,58.0,443.0,57419.0,0.000206
66,58.0,443.0,57419.0,0.0
78,128.0,57410.0,443.0,0.005652
78,128.0,57410.0,443.0,2.2e-05
66,57.0,443.0,57419.0,0.011403
66,57.0,443.0,57419.0,1.2e-05
66,57.0,443.0,57419.0,0.000181
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,0.000111
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,0.000106
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,9.9e-05
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,0.000215
66,57.0,443.0,57419.0,7e-06
78,127.0,57410.0,443.0,0.000128
78,127.0,57410.0,443.0,5e-06
60,40.0,52813.0,1030.0,0.013753
60,40.0,52813.0,1030.0,1.1e-05
60,52.0,52813.0,1030.0,0.014708
60,52.0,52813.0,1030.0,1.2e-05
60,50.0,52813.0,1030.0,0.017184
60,50.0,52813.0,1030.0,1.1e-05
60,48.0,52813.0,1030.0,0.015114
60,48.0,52813.0,1030.0,1.1e-05
157,109.0,443.0,57422.0,0.002561
60,109.0,443.0,57422.0,0.00203
60,109.0,443.0,57422.0,0.0
60,109.0,443.0,57422.0,0.000357
60,109.0,443.0,57422.0,0.0
66,109.0,443.0,57422.0,0.0
66,109.0,443.0,57422.0,0.0
66,109.0,443.0,57422.0,0.000384
66,109.0,443.0,57422.0,0.0
66,109.0,443.0,57422.0,0.0
66,109.0,443.0,57422.0,0.0
157,108.0,443.0,57422.0,0.001013
157,108.0,443.0,57422.0,9e-06
66,128.0,57422.0,443.0,4.8e-05
66,128.0,57422.0,443.0,1e-05
60,108.0,443.0,57422.0,0.000563
60,108.0,443.0,57422.0,8e-06
60,108.0,443.0,57422.0,0.000119
60,108.0,443.0,57422.0,6e-06
521,109.0,443.0,57422.0,0.00011
54,128.0,57422.0,443.0,0.000116
54,128.0,57422.0,443.0,8e-06
60,108.0,443.0,57422.0,0.000514
60,108.0,443.0,57422.0,9e-06
54,128.0,57422.0,443.0,6.1e-05
54,128.0,57422.0,443.0,9e-06
60,108.0,443.0,57422.0,0.00037
60,108.0,443.0,57422.0,6e-06
78,128.0,57422.0,443.0,2.4e-05
54,128.0,57422.0,443.0,7e-06
78,128.0,57422.0,443.0,2e-06
54,128.0,57422.0,443.0,5e-06
66,108.0,443.0,57422.0,0.000181
66,108.0,443.0,57422.0,6e-06
54,128.0,57422.0,443.0,3.6e-05
54,128.0,57422.0,443.0,8e-06
54,128.0,57422.0,443.0,5.3e-05
54,128.0,57422.0,443.0,7e-06
66,108.0,443.0,57422.0,0.000103
66,108.0,443.0,57422.0,6e-06
54,128.0,57422.0,443.0,3e-05
54,128.0,57422.0,443.0,7e-06
66,108.0,443.0,57422.0,0.000152
66,108.0,443.0,57422.0,6e-06
54,128.0,57422.0,443.0,3e-05
54,128.0,57422.0,443.0,7e-06
66,108.0,443.0,57422.0,0.000244
66,108.0,443.0,57422.0,6e-06
54,128.0,57422.0,443.0,3.1e-05
54,128.0,57422.0,443.0,7e-06
66,108.0,443.0,57422.0,0.000236
66,108.0,443.0,57422.0,6e-06
54,128.0,57422.0,443.0,2.9e-05
54,128.0,57422.0,443.0,7e-06
66,108.0,443.0,57422.0,0.000168
66,108.0,443.0,57422.0,6e-06
54,128.0,57422.0,443.0,2.8e-05
54,128.0,57422.0,443.0,6e-06
66,127.0,57422.0,443.0,0.000155
66,127.0,57422.0,443.0,5e-06
521,108.0,443.0,57422.0,0.000113
521,108.0,443.0,57422.0,6e-06
66,128.0,57422.0,443.0,3e-05
66,128.0,57422.0,443.0,6e-06
60,127.0,57422.0,443.0,0.00016
60,127.0,57422.0,443.0,6e-06
60,127.0,57422.0,443.0,0.00011
60,127.0,57422.0,443.0,6e-06
78,127.0,57422.0,443.0,0.000114
78,127.0,57422.0,443.0,6e-06
60,127.0,57422.0,443.0,0.00014
60,127.0,57422.0,443.0,6e-06
60,127.0,57422.0,443.0,0.000136
60,127.0,57422.0,443.0,6e-06
60,127.0,57422.0,443.0,0.000132
60,127.0,57422.0,443.0,7e-06
60,127.0,57422.0,443.0,0.00011
60,127.0,57422.0,443.0,5e-06
60,127.0,57422.0,443.0,0.000118
60,127.0,57422.0,443.0,6e-06
60,127.0,57422.0,443.0,0.000118
60,127.0,57422.0,443.0,6e-06
60,127.0,57422.0,443.0,0.000136
60,127.0,57422.0,443.0,6e-06
60,127.0,57422.0,443.0,0.000114
60,127.0,57422.0,443.0,7e-06
66,127.0,57422.0,443.0,0.00014
66,127.0,57422.0,443.0,6e-06
60,47.0,52813.0,1030.0,0.004668
60,47.0,52813.0,1030.0,1.1e-05
60,56.0,52813.0,1030.0,0.012022
60,56.0,52813.0,1030.0,1.1e-05
60,39.0,52813.0,1030.0,0.00951
60,39.0,52813.0,1030.0,1.3e-05
60,54.0,52813.0,1030.0,0.007266
60,54.0,52813.0,1030.0,1.1e-05
60,48.0,52811.0,646.0,0.020153
60,48.0,52811.0,646.0,1.2e-05
60,59.0,52811.0,646.0,0.020257
60,59.0,52811.0,646.0,1.4e-05
60,42.0,52811.0,646.0,0.00869
60,42.0,52811.0,646.0,1.2e-05
60,48.0,52811.0,646.0,0.009931
60,48.0,52811.0,646.0,1.1e-05
60,48.0,52811.0,646.0,0.050275
60,48.0,52811.0,646.0,1.2e-05
60,53.0,52811.0,646.0,0.008312
60,53.0,52811.0,646.0,1.4e-05
60,54.0,52811.0,646.0,0.009302
60,54.0,52811.0,646.0,1.5e-05
571,128.0,57280.0,443.0,0.01835
571,128.0,57280.0,443.0,2e-05
571,127.0,57280.0,443.0,0.019969
571,127.0,57280.0,443.0,1.4e-05
60,57.0,52811.0,646.0,0.010244
60,57.0,52811.0,646.0,1.2e-05
60,50.0,52811.0,646.0,0.008037
60,50.0,52811.0,646.0,1.3e-05
60,47.0,52811.0,646.0,0.016422
60,47.0,52811.0,646.0,1e-05
60,109.0,443.0,57422.0,0.041325
60,109.0,443.0,57422.0,0.001945
60,109.0,443.0,57422.0,0.0
60,109.0,443.0,57422.0,0.0
60,109.0,443.0,57422.0,0.0
60,109.0,443.0,57422.0,0.0
60,109.0,443.0,57422.0,0.0
60,109.0,443.0,57422.0,0.0
60,108.0,443.0,57422.0,0.004944
60,108.0,443.0,57422.0,1.2e-05
60,108.0,443.0,57422.0,0.000192
60,108.0,443.0,57422.0,8e-06
60,108.0,443.0,57422.0,0.000125
60,108.0,443.0,57422.0,7e-06
60,108.0,443.0,57422.0,0.000136
60,108.0,443.0,57422.0,6e-06
60,108.0,443.0,57422.0,0.000105
60,108.0,443.0,57422.0,6e-06
60,108.0,443.0,57422.0,0.000119
60,108.0,443.0,57422.0,6e-06
60,108.0,443.0,57422.0,0.000111
60,108.0,443.0,57422.0,6e-06
60,108.0,443.0,57422.0,0.000113
60,108.0,443.0,57422.0,6e-06
60,37.0,52811.0,646.0,0.000233
60,37.0,52811.0,646.0,7e-06
1012,58.0,443.0,57419.0,0.029916
1012,57.0,443.0,57419.0,0.007597
1012,57.0,443.0,57419.0,1.5e-05
66,128.0,57419.0,443.0,6e-05
66,128.0,57419.0,443.0,8e-06
66,127.0,57419.0,443.0,0.00061
66,127.0,57419.0,443.0,7e-06
60,38.0,52811.0,3003.0,0.000424
60,38.0,52811.0,3003.0,7e-06
60,53.0,52811.0,3003.0,0.007786
60,53.0,52811.0,3003.0,1.1e-05
60,49.0,52811.0,3003.0,0.010235
60,49.0,52811.0,3003.0,1.2e-05
1454,128.0,57419.0,443.0,0.00736
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
864,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,4e-05
1454,128.0,57419.0,443.0,2.3e-05
1454,128.0,57419.0,443.0,7e-06
1454,128.0,57419.0,443.0,6e-06
1454,128.0,57419.0,443.0,6e-06
1454,128.0,57419.0,443.0,7e-06
1454,128.0,57419.0,443.0,7e-06
1454,128.0,57419.0,443.0,6e-06
1454,128.0,57419.0,443.0,6e-06
1454,128.0,57419.0,443.0,5e-06
864,128.0,57419.0,443.0,9e-06
60,58.0,443.0,57419.0,0.003329
60,58.0,443.0,57419.0,0.000303
60,58.0,443.0,57419.0,0.000119
60,58.0,443.0,57419.0,8.6e-05
60,58.0,443.0,57419.0,0.00022
1454,127.0,57419.0,443.0,0.013741
1454,127.0,57419.0,443.0,1e-05
1454,127.0,57419.0,443.0,0.00012
1454,127.0,57419.0,443.0,7e-06
1454,127.0,57419.0,443.0,5.8e-05
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,5.3e-05
1454,127.0,57419.0,443.0,5e-06
1454,127.0,57419.0,443.0,0.000163
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,7.5e-05
1454,127.0,57419.0,443.0,1.3e-05
1454,127.0,57419.0,443.0,7.9e-05
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,6.4e-05
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,5.6e-05
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,7.4e-05
1454,127.0,57419.0,443.0,6e-06
864,127.0,57419.0,443.0,6.7e-05
864,127.0,57419.0,443.0,2.1e-05
60,57.0,443.0,57419.0,0.000292
60,57.0,443.0,57419.0,8e-06
60,57.0,443.0,57419.0,0.000124
60,57.0,443.0,57419.0,7e-06
60,57.0,443.0,57419.0,0.000132
60,57.0,443.0,57419.0,1e-05
60,57.0,443.0,57419.0,0.000105
60,57.0,443.0,57419.0,7e-06
60,57.0,443.0,57419.0,0.000104
60,57.0,443.0,57419.0,6e-06
66,58.0,443.0,57419.0,0.001732
66,58.0,443.0,57419.0,0.00016
66,58.0,443.0,57419.0,0.000121
66,58.0,443.0,57419.0,0.0
66,58.0,443.0,57419.0,0.00013
66,58.0,443.0,57419.0,0.000122
66,57.0,443.0,57419.0,0.009952
66,57.0,443.0,57419.0,1.2e-05
66,57.0,443.0,57419.0,0.000134
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,0.000213
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,9.9e-05
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,9.8e-05
66,57.0,443.0,57419.0,5e-06
66,57.0,443.0,57419.0,9.4e-05
66,57.0,443.0,57419.0,6e-06
60,52.0,52811.0,3003.0,0.008018
60,52.0,52811.0,3003.0,1.2e-05
60,57.0,52811.0,3003.0,0.008694
60,57.0,52811.0,3003.0,1.3e-05
60,37.0,52811.0,3003.0,0.012944
60,37.0,52811.0,3003.0,1.2e-05
60,57.0,52811.0,3003.0,0.007826
60,57.0,52811.0,3003.0,1.2e-05
60,51.0,52811.0,3003.0,0.009838
60,51.0,52811.0,3003.0,1.3e-05
60,41.0,52811.0,3003.0,0.019322
60,41.0,52811.0,3003.0,1.2e-05
66,128.0,57423.0,443.0,0.009232
66,128.0,57423.0,443.0,1.6e-05
66,127.0,57423.0,443.0,0.000517
66,127.0,57423.0,443.0,1.9e-05
60,44.0,52811.0,3003.0,0.003729
60,44.0,52811.0,3003.0,1.1e-05
60,47.0,52811.0,3003.0,0.033847
60,47.0,52811.0,3003.0,1.1e-05
60,57.0,52811.0,5000.0,0.00888
60,57.0,52811.0,5000.0,1.2e-05
60,40.0,52811.0,5000.0,0.046597
60,40.0,52811.0,5000.0,1.5e-05
60,48.0,52811.0,5000.0,0.011433
60,48.0,52811.0,5000.0,1.2e-05
60,47.0,52811.0,5000.0,0.011966
60,47.0,52811.0,5000.0,1.2e-05
60,51.0,52811.0,5000.0,0.020167
60,51.0,52811.0,5000.0,1.2e-05
60,37.0,52811.0,5000.0,0.020943
60,37.0,52811.0,5000.0,1.2e-05
60,57.0,52811.0,5000.0,0.009683
60,57.0,52811.0,5000.0,1.3e-05
60,57.0,52811.0,5000.0,0.03716
60,57.0,52811.0,5000.0,1.4e-05
60,42.0,52811.0,5000.0,0.009882
60,42.0,52811.0,5000.0,1.3e-05
60,43.0,52811.0,5000.0,0.012622
60,43.0,52811.0,5000.0,1.3e-05
1004,58.0,443.0,57419.0,0.013356
1004,57.0,443.0,57419.0,0.018339
1004,57.0,443.0,57419.0,1.9e-05
66,128.0,57419.0,443.0,6.1e-05
66,128.0,57419.0,443.0,8e-06
66,127.0,57419.0,443.0,0.000477
66,127.0,57419.0,443.0,9e-06
60,40.0,52811.0,5000.0,0.002403
60,40.0,52811.0,5000.0,8e-06
1454,128.0,57419.0,443.0,0.003961
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,0.0
864,128.0,57419.0,443.0,0.0
1454,128.0,57419.0,443.0,3.9e-05
1454,128.0,57419.0,443.0,2.9e-05
1454,128.0,57419.0,443.0,9e-06
1454,128.0,57419.0,443.0,1.1e-05
1454,128.0,57419.0,443.0,8e-06
1454,128.0,57419.0,443.0,7e-06
1454,128.0,57419.0,443.0,8e-06
1454,128.0,57419.0,443.0,8e-06
1454,128.0,57419.0,443.0,7e-06
1454,128.0,57419.0,443.0,7e-06
864,128.0,57419.0,443.0,1.1e-05
1454,127.0,57419.0,443.0,0.001574
1454,127.0,57419.0,443.0,1e-05
1454,127.0,57419.0,443.0,0.000105
1454,127.0,57419.0,443.0,8e-06
1454,127.0,57419.0,443.0,6.5e-05
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,6.8e-05
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,5.8e-05
1454,127.0,57419.0,443.0,7e-06
1454,127.0,57419.0,443.0,0.0001
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,5.9e-05
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,6.7e-05
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,5.4e-05
1454,127.0,57419.0,443.0,6e-06
1454,127.0,57419.0,443.0,5.3e-05
1454,127.0,57419.0,443.0,6e-06
864,127.0,57419.0,443.0,6.1e-05
864,127.0,57419.0,443.0,1.3e-05
60,58.0,443.0,57419.0,0.003792
60,58.0,443.0,57419.0,0.0
60,58.0,443.0,57419.0,0.0
60,58.0,443.0,57419.0,0.0
60,58.0,443.0,57419.0,0.0
60,58.0,443.0,57419.0,0.0
66,58.0,443.0,57419.0,0.0
66,58.0,443.0,57419.0,0.0
66,58.0,443.0,57419.0,0.0
66,58.0,443.0,57419.0,0.0
66,58.0,443.0,57419.0,0.0
66,58.0,443.0,57419.0,0.0
66,58.0,443.0,57419.0,0.0
66,58.0,443.0,57419.0,0.0
66,58.0,443.0,57419.0,0.0
60,57.0,443.0,57419.0,0.002357
60,57.0,443.0,57419.0,1.1e-05
60,57.0,443.0,57419.0,0.000177
60,57.0,443.0,57419.0,8e-06
60,57.0,443.0,57419.0,0.000141
60,57.0,443.0,57419.0,7e-06
60,57.0,443.0,57419.0,0.000108
60,57.0,443.0,57419.0,7e-06
60,57.0,443.0,57419.0,0.000103
60,57.0,443.0,57419.0,7e-06
60,57.0,443.0,57419.0,0.000101
60,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,0.000101
66,57.0,443.0,57419.0,7e-06
66,57.0,443.0,57419.0,0.000102
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,0.000136
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,0.0001
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,9.8e-05
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,0.0001
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,0.000141
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,0.000107
66,57.0,443.0,57419.0,6e-06
66,57.0,443.0,57419.0,0.000129
66,57.0,443.0,57419.0,6e-06
66,108.0,443.0,57423.0,0.000399
54,128.0,57423.0,443.0,0.000193
54,128.0,57423.0,443.0,1e-05
66,107.0,443.0,57423.0,0.000485
66,107.0,443.0,57423.0,9e-06
571,128.0,57423.0,443.0,7.2e-05
66,128.0,57423.0,443.0,4e-06
66,128.0,57423.0,443.0,7e-06
571,128.0,57423.0,443.0,0.0
60,127.0,57423.0,443.0,0.000345
60,127.0,57423.0,443.0,7e-06
66,127.0,57423.0,443.0,0.00032
66,127.0,57423.0,443.0,7e-06
571,127.0,57423.0,443.0,0.000191
571,127.0,57423.0,443.0,1e-05
1157,58.0,443.0,57419.0,0.006274
78,58.0,443.0,57419.0,0.000229
60,58.0,443.0,57419.0,0.0
78,128.0,57419.0,443.0,7.3e-05
78,128.0,57419.0,443.0,1.3e-05
54,128.0,57419.0,443.0,0.000126
54,128.0,57419.0,443.0,8e-06
54,128.0,57419.0,443.0,0.000122
54,128.0,57419.0,443.0,8e-06
54,128.0,57419.0,443.0,9.6e-05
54,128.0,57419.0,443.0,5e-06
1157,57.0,443.0,57419.0,0.001552
1157,57.0,443.0,57419.0,1.1e-05
78,57.0,443.0,57419.0,0.000182
78,57.0,443.0,57419.0,8e-06
60,57.0,443.0,57419.0,0.000142
60,57.0,443.0,57419.0,8e-06
66,128.0,57424.0,443.0,3.3e-05
66,128.0,57424.0,443.0,9e-06
78,127.0,57419.0,443.0,0.000224
78,127.0,57419.0,443.0,7e-06
60,127.0,57419.0,443.0,0.000153
60,127.0,57419.0,443.0,7e-06
60,127.0,57419.0,443.0,0.0007
60,127.0,57419.0,443.0,7e-06
60,127.0,57419.0,443.0,0.000426
