frame.number,frame.time,wlan_radio.signal_db,wlan_radio.channel,wlan.ssid,_ws.col.protocol,ip.ttl,wlan.bssid,wlan.sa,wlan.ta,wlan.ra,wlan.da,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,_ws.col.info,frame.len,frame.time_delta_displayed,ppi_gps.lat,ppi_gps.lon,"ppi_gps.alt "
2399,"Mar 14, 2025 13:33:11.265347673 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=568, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.027763819,,,""
2400,"Mar 14, 2025 13:33:11.267168349 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3466, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.001820676,,,""
2401,"Mar 14, 2025 13:33:11.273462514 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.006294165,,,""
2402,"Mar 14, 2025 13:33:11.273472603 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000010089,,,""
2403,"Mar 14, 2025 13:33:11.279170448 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.005697845,,,""
2404,"Mar 14, 2025 13:33:11.280297142 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.001126694,,,""
2405,"Mar 14, 2025 13:33:11.311039972 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=567, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.030742830,,,""
2406,"Mar 14, 2025 13:33:11.319431686 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.008391714,,,""
2407,"Mar 14, 2025 13:33:11.319439254 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000007568,,,""
2408,"Mar 14, 2025 13:33:11.320409597 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000970343,,,""
2409,"Mar 14, 2025 13:33:11.320417129 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000007532,,,""
2410,"Mar 14, 2025 13:33:11.321747241 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.001330112,,,""
2411,"Mar 14, 2025 13:33:11.321753420 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000006179,,,""
2412,"Mar 14, 2025 13:33:11.357706713 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.035953293,,,""
2413,"Mar 14, 2025 13:33:11.365853890 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=569, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.008147177,,,""
2414,"Mar 14, 2025 13:33:11.365866116 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000012226,,,""
2415,"Mar 14, 2025 13:33:11.365869856 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000003740,,,""
2416,"Mar 14, 2025 13:33:11.368521746 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3467, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.002651890,,,""
2417,"Mar 14, 2025 13:33:11.390662914 Pakistan Standard Time",,1,,802.11,,,,,4c:eb:bd:07:f4:b1,,,,,,,"Acknowledgement, Flags=........",36,0.022141168,,,""
2418,"Mar 14, 2025 13:33:11.390671298 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000008384,,,""
2419,"Mar 14, 2025 13:33:11.403439613 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.012768315,,,""
2420,"Mar 14, 2025 13:33:11.413428715 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=568, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.009989102,,,""
2421,"Mar 14, 2025 13:33:11.416538282 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.003109567,,,""
2422,"Mar 14, 2025 13:33:11.429533902 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.012995620,,,""
2423,"Mar 14, 2025 13:33:11.442793034 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.013259132,,,""
2424,"Mar 14, 2025 13:33:11.442801692 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000008658,,,""
2425,"Mar 14, 2025 13:33:11.449409492 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,6e:95:b8:26:0f:8b,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=1429, FN=0, Flags=.p..R..T",128,0.006607800,,,""
2426,"Mar 14, 2025 13:33:11.449583114 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.000173622,,,""
2427,"Mar 14, 2025 13:33:11.457016088 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.007432974,,,""
2428,"Mar 14, 2025 13:33:11.466074546 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=570, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.009058458,,,""
2429,"Mar 14, 2025 13:33:11.469015169 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.002940623,,,""
2430,"Mar 14, 2025 13:33:11.476832168 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3468, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.007816999,,,""
2431,"Mar 14, 2025 13:33:11.503081582 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.026249414,,,""
2432,"Mar 14, 2025 13:33:11.510551560 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.007469978,,,""
2433,"Mar 14, 2025 13:33:11.515786095 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=569, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.005234535,,,""
2434,"Mar 14, 2025 13:33:11.529526537 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.013740442,,,""
2435,"Mar 14, 2025 13:33:11.539025098 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.009498561,,,""
2436,"Mar 14, 2025 13:33:11.558056875 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.019031777,,,""
2437,"Mar 14, 2025 13:33:11.559170056 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.001113181,,,""
2438,"Mar 14, 2025 13:33:11.565627610 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,6e:95:b8:26:0f:8b,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=1436, FN=0, Flags=.p..R..T",156,0.006457554,,,""
2439,"Mar 14, 2025 13:33:11.565944419 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.000316809,,,""
2440,"Mar 14, 2025 13:33:11.568174276 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=571, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.002229857,,,""
2441,"Mar 14, 2025 13:33:11.568185929 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000011653,,,""
2442,"Mar 14, 2025 13:33:11.573341073 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3469, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.005155144,,,""
2443,"Mar 14, 2025 13:33:11.585410525 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.012069452,,,""
2444,"Mar 14, 2025 13:33:11.603141734 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.017731209,,,""
2445,"Mar 14, 2025 13:33:11.618170226 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=570, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.015028492,,,""
2446,"Mar 14, 2025 13:33:11.623282588 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.005112362,,,""
2447,"Mar 14, 2025 13:33:11.641282946 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.018000358,,,""
2448,"Mar 14, 2025 13:33:11.648025863 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,6e:95:b8:26:0f:8b,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=1441, FN=0, Flags=.p..R..T",128,0.006742917,,,""
2449,"Mar 14, 2025 13:33:11.648392504 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.000366641,,,""
2450,"Mar 14, 2025 13:33:11.656639790 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.008247286,,,""
2451,"Mar 14, 2025 13:33:11.675948009 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.019308219,,,""
2452,"Mar 14, 2025 13:33:11.692060883 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.016112874,,,""
2453,"Mar 14, 2025 13:33:11.709648486 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.017587603,,,""
2454,"Mar 14, 2025 13:33:11.727343554 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.017695068,,,""
2455,"Mar 14, 2025 13:33:11.746451092 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.019107538,,,""
2456,"Mar 14, 2025 13:33:11.763968545 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.017517453,,,""
2457,"Mar 14, 2025 13:33:11.767068492 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=573, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.003099947,,,""
2458,"Mar 14, 2025 13:33:11.778195608 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3471, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.011127116,,,""
2459,"Mar 14, 2025 13:33:11.780670981 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.002475373,,,""
2460,"Mar 14, 2025 13:33:11.789027817 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.008356836,,,""
2461,"Mar 14, 2025 13:33:11.799662089 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.010634272,,,""
2462,"Mar 14, 2025 13:33:11.816062727 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.016400638,,,""
2463,"Mar 14, 2025 13:33:11.823079655 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=572, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.007016928,,,""
2464,"Mar 14, 2025 13:33:11.868177325 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=574, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.045097670,,,""
2465,"Mar 14, 2025 13:33:11.869424005 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,48:8e:ef:b4:10:08,33:33:ff:53:a9:67,33:33:ff:53:a9:67,,,,,,"Data, SN=575, FN=0, Flags=.p....F.",150,0.001246680,,,""
2466,"Mar 14, 2025 13:33:11.869433205 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000009200,,,""
2467,"Mar 14, 2025 13:33:11.904813275 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.035380070,,,""
2468,"Mar 14, 2025 13:33:11.925422800 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=573, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.020609525,,,""
2469,"Mar 14, 2025 13:33:11.940286556 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.014863756,,,""
2470,"Mar 14, 2025 13:33:11.940293749 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000007193,,,""
2471,"Mar 14, 2025 13:33:11.959656128 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.019362379,,,""
2472,"Mar 14, 2025 13:33:11.977416339 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.017760211,,,""
2473,"Mar 14, 2025 13:33:12.028151487 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=574, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.050735148,,,""
2474,"Mar 14, 2025 13:33:12.029652034 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=248, FN=0, Flags=.......T",50,0.001500547,,,""
2475,"Mar 14, 2025 13:33:12.029882153 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000230119,,,""
2476,"Mar 14, 2025 13:33:12.064281118 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,6e:95:b8:26:0f:8b,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=161, FN=0, Flags=...P...T",50,0.034398965,,,""
2477,"Mar 14, 2025 13:33:12.064937390 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,6e:95:b8:26:0f:8b,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=161, FN=0, Flags=...PR..T",50,0.000656272,,,""
2478,"Mar 14, 2025 13:33:12.065257744 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.000320354,,,""
2479,"Mar 14, 2025 13:33:12.068141012 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=577, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.002883268,,,""
2480,"Mar 14, 2025 13:33:12.072258328 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=249, FN=0, Flags=...P...T",50,0.004117316,,,""
2481,"Mar 14, 2025 13:33:12.072550409 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000292081,,,""
2482,"Mar 14, 2025 13:33:12.085267417 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3474, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.012717008,,,""
2483,"Mar 14, 2025 13:33:12.130169937 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=575, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.044902520,,,""
2484,"Mar 14, 2025 13:33:12.168433867 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=578, FN=0, Flags=........, BI=98, SSID=""Abh Main""",271,0.038263930,,,""
2485,"Mar 14, 2025 13:33:12.170383028 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,6e:95:b8:26:0f:8b,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=162, FN=0, Flags=.......T",50,0.001949161,,,""
2486,"Mar 14, 2025 13:33:12.170749028 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.000366000,,,""
2487,"Mar 14, 2025 13:33:12.170756584 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000007556,,,""
2488,"Mar 14, 2025 13:33:12.213972342 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,6e:95:b8:26:0f:8b,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=163, FN=0, Flags=...P...T",50,0.043215758,,,""
2489,"Mar 14, 2025 13:33:12.214123696 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.000151354,,,""
2490,"Mar 14, 2025 13:33:12.335287415 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=577, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.121163719,,,""
2491,"Mar 14, 2025 13:33:12.336413680 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,50:7a:55:b5:be:6e,b0:4e:26:ec:47:62,01:00:5e:00:00:02,01:00:5e:00:00:02,,,,,,"Data, SN=1706, FN=0, Flags=.pm...F.",106,0.001126265,,,""
2492,"Mar 14, 2025 13:33:12.337017938 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,50:7a:55:b5:be:6e,b0:4e:26:ec:47:62,01:00:5e:00:00:fb,01:00:5e:00:00:fb,,,,,,"Data, SN=1707, FN=0, Flags=.p....F.",106,0.000604258,,,""
2493,"Mar 14, 2025 13:33:12.369251737 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=580, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.032233799,,,""
2494,"Mar 14, 2025 13:33:12.370657836 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,50:7a:55:b5:be:6e,48:8e:ef:b4:10:08,01:00:5e:00:00:fb,01:00:5e:00:00:fb,,,,,,"Data, SN=581, FN=0, Flags=.pm...F.",176,0.001406099,,,""
2495,"Mar 14, 2025 13:33:12.392567135 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3477, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.021909299,,,""
2496,"Mar 14, 2025 13:33:12.438947141 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,50:7a:55:b5:be:6e,b0:4e:26:ec:47:62,01:00:5e:00:00:fb,01:00:5e:00:00:fb,,,,,,"Data, SN=1708, FN=0, Flags=.p....F.",172,0.046380006,,,""
2497,"Mar 14, 2025 13:33:12.469596497 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=583, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.030649356,,,""
2498,"Mar 14, 2025 13:33:12.494943756 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3478, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.025347259,,,""
